open_time,open,close,high,low,close,vol,close_time,quote_volume,trade_count,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1745316720000,88554.81000000,88554.81000000,88529.99000000,88554.81000000,21.58263000,1745316779999,1910866.29668010,960,7.38195000,653538.56256730,0
1745316780000,88554.80000000,88563.67000000,88554.80000000,88563.67000000,2.33185000,1745316839999,206503.14870900,222,0.63488000,56224.13935100,0
1745316840000,88563.67000000,88596.97000000,88563.66000000,88590.06000000,15.48568000,1745316899999,1371874.30253880,826,2.58218000,228716.99395610,0
1745316900000,88590.07000000,88590.07000000,88556.45000000,88556.46000000,6.31732000,1745316959999,559589.38762490,687,1.19371000,105716.98771630,0
1745316960000,88556.45000000,88559.91000000,88545.88000000,88559.90000000,4.22804000,1745317019999,374404.07014420,528,3.14075000,278121.05577910,0
1745317020000,88559.91000000,88570.87000000,88559.90000000,88570.87000000,6.76195000,1745317079999,598850.49553240,292,5.74666000,508926.91089100,0
1745317080000,88570.87000000,88570.87000000,88559.91000000,88559.91000000,4.05712000,1745317139999,359326.37943190,467,1.33609000,118329.56786530,0
1745317140000,88559.91000000,88571.86000000,88559.91000000,88571.85000000,2.64641000,1745317199999,234382.53672460,342,2.18205000,193254.09870760,0
1745317200000,88571.86000000,88571.86000000,88537.26000000,88537.27000000,10.97284000,1745317259999,971742.97150970,728,0.99448000,88051.63950400,0
1745317260000,88537.27000000,88559.56000000,88504.81000000,88511.02000000,11.84671000,1745317319999,1048813.28854960,1264,5.67897000,502780.38357350,0
1745317320000,88511.01000000,88511.02000000,88462.26000000,88462.26000000,5.98462000,1745317379999,529640.21993350,1195,1.72881000,152999.10112440,0
1745317380000,88462.26000000,88462.27000000,88434.79000000,88434.80000000,7.35415000,1745317439999,650441.21530300,800,0.92025000,81395.23566120,0
1745317440000,88434.79000000,88434.80000000,88364.73000000,88378.24000000,46.08301000,1745317499999,4073263.46029180,1908,6.39408000,565072.42717360,0
1745317500000,88378.25000000,88391.31000000,88241.33000000,88298.78000000,70.36747000,1745317559999,6213813.75276220,4021,17.67121000,1560156.89857330,0
1745317560000,88298.77000000,88360.00000000,88298.77000000,88359.99000000,13.21108000,1745317619999,1166905.71144380,1500,7.33633000,648003.47256290,0
1745317620000,88360.00000000,88360.00000000,88311.61000000,88311.61000000,7.93387000,1745317679999,700859.98878570,1146,1.78635000,157795.59900800,0
1745317680000,88311.62000000,88324.22000000,88289.76000000,88311.60000000,9.20793000,1745317739999,813154.34526040,1124,3.91517000,345738.70429190,0
1745317740000,88311.60000000,88334.36000000,88306.40000000,88330.33000000,7.42231000,1745317799999,655535.24243710,638,3.30965000,292322.94394390,0
1745317800000,88330.32000000,88347.08000000,88310.21000000,88334.36000000,8.44972000,1745317859999,746365.52821030,1048,3.54724000,313287.84007600,0
1745317860000,88334.36000000,88343.82000000,88331.02000000,88343.78000000,2.31330000,1745317919999,204348.00922580,514,1.77916000,157162.27412760,0
1745317920000,88343.78000000,88394.16000000,88343.78000000,88394.16000000,5.78366000,1745317979999,511115.58719750,854,4.73979000,418855.37967580,0
1745317980000,88394.16000000,88394.16000000,88367.94000000,88391.18000000,8.74372000,1745318039999,772725.66523510,970,6.13233000,541923.25201210,0
1745318040000,88391.19000000,88419.81000000,88391.19000000,88413.54000000,13.44477000,1745318099999,1188462.36240690,871,11.91221000,1052965.26775660,0
1745318100000,88413.54000000,88433.37000000,88403.01000000,88433.37000000,38.44479000,1745318159999,3399035.21993750,1376,32.69264000,2890440.06983560,0
1745318160000,88433.36000000,88439.96000000,88413.55000000,88413.56000000,9.93522000,1745318219999,878597.71380890,628,5.58106000,493554.08992770,0
1745318220000,88413.56000000,88491.64000000,88413.55000000,88478.01000000,16.62451000,1745318279999,1470321.94440450,1331,14.26440000,1261491.57384420,0
1745318280000,88478.01000000,88493.05000000,88469.33000000,88487.49000000,8.48489000,1745318339999,750775.68796190,547,7.41396000,656014.09243380,0
1745318340000,88487.48000000,88490.84000000,88473.14000000,88484.34000000,15.25396000,1745318399999,1349722.59016350,818,13.73458000,1215280.86497230,0
1745318400000,88484.35000000,88484.35000000,88473.39000000,88473.39000000,0.92168000,1745318459999,81550.17771950,326,0.24515000,21690.54830000,0
1745318460000,88473.39000000,88550.09000000,88473.39000000,88550.09000000,17.86653000,1745318519999,1581478.12654060,1553,16.16659000,1431020.60927230,0
1745318520000,88550.09000000,88590.00000000,88545.52000000,88545.52000000,31.35242000,1745318579999,2776894.15766170,1222,23.10527000,2046498.01321250,0
1745318580000,88545.52000000,88545.53000000,88511.21000000,88516.95000000,4.77394000,1745318639999,422603.47525780,727,2.08690000,184717.13130970,0
1745318640000,88516.96000000,88524.93000000,88516.95000000,88524.93000000,3.07110000,1745318699999,271858.90198550,239,1.48895000,131799.50035620,0
1745318700000,88524.92000000,88540.00000000,88524.92000000,88529.09000000,2.63797000,1745318759999,233540.49322490,539,1.21437000,107506.09378400,0
1745318760000,88529.09000000,88536.70000000,88522.26000000,88524.37000000,4.34284000,1745318819999,384465.95461180,731,1.55985000,138086.73089720,0
1745318820000,88524.37000000,88540.01000000,88524.36000000,88540.01000000,1.91326000,1745318879999,169380.12492120,352,1.39913000,123865.08700020,0
1745318880000,88540.00000000,88540.01000000,88514.17000000,88514.17000000,4.56923000,1745318939999,404514.74914000,596,0.93062000,82378.97819880,0
1745318940000,88514.18000000,88532.74000000,88514.17000000,88514.22000000,4.58486000,1745318999999,405846.68743160,1019,2.07810000,183948.00091540,0
1745319000000,88514.21000000,88517.61000000,88493.78000000,88493.78000000,17.25645000,1745319059999,1527420.22232490,691,3.24333000,287079.78874320,0
1745319060000,88493.78000000,88516.85000000,88464.71000000,88516.85000000,9.24257000,1745319119999,817807.77202970,1176,6.78208000,600114.06172050,0
1745319120000,88516.85000000,88516.85000000,88516.84000000,88516.85000000,2.81025000,1745319179999,248754.47069590,246,2.10859000,186645.74474150,0
1745319180000,88516.85000000,88530.00000000,88516.84000000,88529.99000000,4.29556000,1745319239999,380275.48078300,383,1.93035000,170883.60173610,0
1745319240000,88530.00000000,88537.52000000,88530.00000000,88537.51000000,3.92315000,1745319299999,347343.86612900,374,1.34441000,119028.64759160,0
1745319300000,88537.52000000,88537.52000000,88526.12000000,88526.12000000,3.26930000,1745319359999,289437.96676020,465,1.04238000,92281.58437910,0
1745319360000,88526.13000000,88540.00000000,88526.12000000,88532.92000000,7.09068000,1745319419999,627777.24839640,606,5.34180000,472933.73682600,0
1745319420000,88532.93000000,88532.93000000,88526.12000000,88526.12000000,5.86856000,1745319479999,519540.86764420,304,1.83961000,162865.44965730,0
1745319480000,88526.12000000,88555.14000000,88519.16000000,88519.16000000,8.17747000,1745319539999,724047.54955200,1019,4.57054000,404682.18070960,0
1745319540000,88519.16000000,88524.16000000,88513.71000000,88513.71000000,4.05986000,1745319599999,359381.20158490,586,2.38989000,211552.46717030,0
1745319600000,88513.71000000,88574.22000000,88511.36000000,88570.59000000,13.86319000,1745319659999,1227658.81507590,1177,8.63483000,764593.04068800,0
1745319660000,88570.58000000,88592.22000000,88570.58000000,88575.21000000,18.47768000,1745319719999,1636893.44903280,724,8.97715000,795241.47546920,0
1745319720000,88575.21000000,88575.21000000,88560.00000000,88560.56000000,3.08077000,1745319779999,272851.48949040,643,1.48519000,131530.28616370,0
1745319780000,88560.55000000,88589.99000000,88560.55000000,88580.75000000,5.73279000,1745319839999,507806.91035690,770,3.27261000,289875.54150040,0
1745319840000,88580.75000000,88595.56000000,88565.69000000,88595.55000000,17.70003000,1745319899999,1567936.01705320,751,13.85850000,1227663.17639280,0
1745319900000,88595.55000000,88595.56000000,88570.14000000,88586.73000000,29.44966000,1745319959999,2608860.36028760,1071,9.61642000,851830.85607660,0
1745319960000,88586.73000000,88586.73000000,88586.72000000,88586.72000000,1.40214000,1745320019999,124210.98866750,172,0.50867000,45061.41194910,0
1745320020000,88586.72000000,88586.73000000,88541.28000000,88541.29000000,18.53617000,1745320079999,1641911.97869230,1432,9.51019000,842424.03728030,0
1745320080000,88541.29000000,88563.57000000,88541.28000000,88563.56000000,2.78624000,1745320139999,246724.04699480,391,2.35562000,208590.15612180,0
1745320140000,88563.57000000,88563.57000000,88558.63000000,88558.63000000,2.29125000,1745320199999,202918.44518960,419,0.86270000,76401.92831240,0
1745320200000,88558.64000000,88562.08000000,88558.63000000,88562.07000000,3.63891000,1745320259999,322258.00032250,312,3.00610000,266216.75119860,0
1745320260000,88562.08000000,88589.99000000,88562.07000000,88589.98000000,3.81562000,1745320319999,337984.32899670,498,1.63473000,144800.16438910,0
1745320320000,88589.99000000,88589.99000000,88511.47000000,88511.48000000,14.46215000,1745320379999,1280627.68276670,1363,0.74266000,65778.26874160,0
1745320380000,88511.47000000,88511.48000000,88489.44000000,88489.45000000,1.29894000,1745320439999,114953.84387330,553,0.28474000,25197.46359360,0
1745320440000,88489.45000000,88523.99000000,88479.66000000,88523.98000000,19.26063000,1745320499999,1704372.38066600,923,15.21587000,1346457.53621770,0
1745320500000,88523.98000000,88564.86000000,88523.98000000,88564.86000000,3.07542000,1745320559999,272315.04931860,707,2.01678000,178575.41246180,0
1745320560000,88564.86000000,88565.29000000,88558.43000000,88565.23000000,7.17058000,1745320619999,635061.62491000,490,5.68404000,503407.11031840,0
1745320620000,88565.23000000,88565.23000000,88565.22000000,88565.23000000,3.88075000,1745320679999,343699.48838060,296,1.08656000,96231.43630880,0
1745320680000,88565.22000000,88586.76000000,88565.22000000,88565.22000000,5.35704000,1745320739999,474467.92084250,752,2.69479000,238673.89783760,0
1745320740000,88565.23000000,88565.23000000,88552.62000000,88565.22000000,9.42544000,1745320799999,834705.10431760,824,0.82791000,73315.48446650,0
1745320800000,88565.22000000,88586.80000000,88565.21000000,88577.76000000,5.02112000,1745320859999,444749.18747540,696,3.16043000,279927.76085540,0
1745320860000,88577.76000000,88620.01000000,88577.75000000,88620.01000000,26.51614000,1745320919999,2349379.71795470,1121,21.75072000,1927146.33651610,0
1745320920000,88620.00000000,88650.41000000,88620.00000000,88650.41000000,22.31584000,1745320979999,1977873.53198260,1713,12.54465000,1111866.54971790,0
1745320980000,88650.41000000,88674.89000000,88587.85000000,88587.85000000,26.06556000,1745321039999,2310615.38765590,2469,11.75346000,1041996.93875010,0
1745321040000,88587.86000000,88619.25000000,88587.85000000,88619.25000000,2.85155000,1745321099999,252681.93043220,540,2.23426000,197978.58568920,0
1745321100000,88619.25000000,88625.00000000,88604.80000000,88625.00000000,7.22314000,1745321159999,640051.03014960,1035,4.73417000,419494.65640350,0
1745321160000,88624.99000000,88629.90000000,88608.69000000,88608.70000000,5.63128000,1745321219999,499027.56004280,950,1.27759000,113214.76250680,0
1745321220000,88608.70000000,88632.09000000,88608.69000000,88632.08000000,8.22060000,1745321279999,728485.13892580,674,5.01000000,443952.04009490,0
1745321280000,88632.08000000,88649.64000000,88623.88000000,88649.64000000,6.92582000,1745321339999,613845.94948200,751,4.00731000,355167.24173230,0
1745321340000,88649.64000000,88649.64000000,88632.80000000,88632.81000000,5.04533000,1745321399999,447253.75284610,620,2.87628000,254978.44759020,0
1745321400000,88632.81000000,88649.64000000,88632.80000000,88639.99000000,5.84071000,1745321459999,517706.57215480,632,3.15205000,279380.20719140,0
1745321460000,88640.00000000,88666.79000000,88639.99000000,88651.88000000,8.69942000,1745321519999,771215.88172020,949,5.82688000,516554.33672420,0
1745321520000,88651.88000000,88665.99000000,88640.00000000,88640.00000000,9.77385000,1745321579999,866522.06316270,833,3.73756000,331371.67099810,0
1745321580000,88640.00000000,88640.00000000,88580.00000000,88580.01000000,22.39400000,1745321639999,1984309.07465290,1341,1.98539000,175884.47991780,0
1745321640000,88580.01000000,88600.00000000,88580.00000000,88582.36000000,5.94120000,1745321699999,526295.99472690,688,4.04892000,358666.17523230,0
1745321700000,88582.36000000,88629.89000000,88582.35000000,88629.89000000,6.19267000,1745321759999,548698.22217350,661,3.91285000,346698.41364350,0
1745321760000,88629.89000000,88629.89000000,88606.56000000,88606.57000000,4.52494000,1745321819999,401012.06284610,673,0.63135000,55953.17441660,0
1745321820000,88606.56000000,88606.57000000,88600.01000000,88600.01000000,2.36383000,1745321879999,209445.92215660,539,0.72450000,64194.31124790,0
1745321880000,88600.01000000,88600.01000000,88593.28000000,88593.28000000,1.26372000,1745321939999,111962.80774420,279,0.52347000,46378.31619150,0
1745321940000,88593.28000000,88600.01000000,88580.00000000,88581.60000000,13.94073000,1745321999999,1234964.89499380,1195,10.99344000,973855.45219330,0
1745322000000,88581.60000000,88619.38000000,88560.00000000,88619.38000000,25.15020000,1745322059999,2227808.39198790,1393,11.45461000,1014775.53471360,0
1745322060000,88619.38000000,88619.38000000,88558.58000000,88558.58000000,7.08138000,1745322119999,627281.95605680,945,2.57385000,227989.69240890,0
1745322120000,88558.59000000,88558.59000000,88521.73000000,88521.73000000,48.50365000,1745322179999,4294878.68356030,1178,3.41399000,302246.42020480,0
1745322180000,88521.73000000,88521.74000000,88499.17000000,88509.43000000,25.44133000,1745322239999,2251649.31549440,884,1.09906000,97270.93554920,0
1745322240000,88509.43000000,88509.44000000,88482.63000000,88498.23000000,14.38816000,1745322299999,1273223.99224290,916,2.42834000,214877.90795280,0
1745322300000,88498.24000000,88546.28000000,88498.23000000,88545.00000000,9.04287000,1745322359999,800509.69655090,1092,3.98185000,352456.27792200,0
1745322360000,88544.99000000,88567.49000000,88544.99000000,88567.49000000,3.52958000,1745322419999,312555.37112530,482,3.10826000,275241.62075960,0
1745322420000,88567.48000000,88634.08000000,88556.61000000,88625.59000000,13.20474000,1745322479999,1169814.16433790,1281,11.11505000,984731.05893660,0
1745322480000,88625.60000000,88688.71000000,88625.59000000,88672.54000000,38.83205000,1745322539999,3443190.81789670,1757,32.85302000,2913031.80021980,0
1745322540000,88672.53000000,88672.54000000,88660.00000000,88669.71000000,7.90898000,1745322599999,701219.01187780,629,3.84664000,341046.36071670,0
1745322600000,88669.72000000,88678.01000000,88669.71000000,88678.00000000,14.12855000,1745322659999,1252791.56582980,373,12.86831000,1141044.06123850,0
1745322660000,88678.01000000,88701.93000000,88678.00000000,88697.63000000,16.97976000,1745322719999,1505935.23483250,1467,11.64594000,1032849.15169630,0
1745322720000,88697.64000000,88697.64000000,88671.20000000,88677.60000000,21.54984000,1745322779999,1910992.12271050,1294,12.03083000,1066833.20422010,0
1745322780000,88677.61000000,88688.22000000,88677.60000000,88679.89000000,14.18613000,1745322839999,1258082.84935290,496,7.86376000,697373.64693070,0
1745322840000,88679.89000000,88679.90000000,88622.74000000,88622.75000000,12.04052000,1745322899999,1067450.29423620,1458,2.87969000,255289.92844850,0
1745322900000,88622.75000000,88639.18000000,88608.69000000,88624.80000000,100.30747000,1745322959999,8889258.89670170,2568,2.51970000,223294.02046430,0
1745322960000,88624.81000000,88635.00000000,88602.38000000,88602.39000000,7.77760000,1745323019999,689215.44488070,791,1.50976000,133792.33552410,0
1745323020000,88602.39000000,88617.85000000,88596.38000000,88616.20000000,4.72261000,1745323079999,418459.26771950,811,2.73280000,242136.75308430,0
1745323080000,88616.20000000,88626.01000000,88601.18000000,88611.97000000,6.15981000,1745323139999,545805.36369430,834,4.49806000,398551.36785550,0
1745323140000,88611.97000000,88614.10000000,88611.96000000,88614.10000000,1.31585000,1745323199999,116600.42810570,284,0.90806000,80465.20574990,0
1745323200000,88614.09000000,88627.00000000,88570.01000000,88603.77000000,13.79060000,1745323259999,1221785.79456740,1609,2.73876000,242614.02713160,0
